,Date,username,source,location,tweet,num_of_likes,num_of_retweet,Date1,Month,cleaned_tweets,score,sentiment
76,2022-06-14 15:33:03+00:00,ba8yRoseSs,Twitter for Android,Hawaii - Oahu,"Oof, I hope the tech industry starts ramping back up. Ayyaaa.... For anyone affected by layoffs, hang in there! 🙏 These are tough times. 🥺",1,0,2022-06-14,6,oof i hope the tech industry starts ramping back up ayyaaa for anyone affected by layoffs hang in there 🙏 these are tough times 🥺,0.2023,Positive
77,2022-06-20 16:09:56+00:00,UdbhavTewari,Twitter for Android,,"I wonder why all the layoffs happen in the domain of sales and ops mostly ..

Does it mean these ain't that valuable compared to folks working in tech side ? If yes, would you still wanna be interested in these fields ?",0,0,2022-06-20,6,i wonder why all the layoffs happen in the domain of sales and ops mostly does it mean these aint that valuable compared to folks working in tech side  if yes would you still wanna be interested in these fields ,0.4303,Positive
78,2022-06-15 04:05:36+00:00,anitaisalska,Twitter Web App,San Francisco,"Every day I see more people in my network affected by recent tech layoffs...and the amazingly talented team at @Superhuman hasn't been immune😣

For anyone else feeling all the feelings, here's a collection of reflections, reporting, and words of wisdom🧵(1/?)  

#techlayoffs",4,0,2022-06-15,6,every day i see more people in my network affected by recent tech layoffsand the amazingly talented team at superhuman hasnt been immune😣for anyone else feeling all the feelings heres a collection of reflections reporting and words of wisdom🧵  techlayoffs,0.7189,Positive
79,2022-06-08 16:34:03+00:00,Clayton34276863,Twitter Web App,"Arkansas, USA","Small data point - friend in silicon valley tech says layoffs in that field have been ongoing since December, and now increasing rapidly, yet no media attention.",1,0,2022-06-08,6,small data point  friend in silicon valley tech says layoffs in that field have been ongoing since december and now increasing rapidly yet no media attention,0.25,Positive
80,2022-06-15 17:11:36+00:00,bsindeed,Twitter Web App,,"How quickly has the tech market gone from ""great resignation"" to ""great layoffs""?  LinkedIn is flooded with posts about companies laying off 20% of its staff in a day. 

And my timing for a ""break from work"" couldn't have been worse. Enna aga pogutho 🫠🫠 #VIP",0,0,2022-06-15,6,how quickly has the tech market gone from great resignation to great layoffs  linkedin is flooded with posts about companies laying off  of its staff in a day and my timing for a break from work couldnt have been worse enna aga pogutho 🫠🫠 vip,0.9162,Positive
81,2022-06-10 17:22:25+00:00,BoilerRoomTweet,Twitter Web App,,#Israeli #cybersecurity company #Cybereason is laying off 100 #employees including several dozen in #Israel. #middleeast #us #tech #layoffs #world #mkt,1,0,2022-06-10,6,israeli cybersecurity company cybereason is laying off  employees including several dozen in israel middleeast us tech layoffs world mkt,0.0,Neutral
82,2022-06-15 16:33:26+00:00,SalesPartTime,IFTTT,,"Layoffs in tech sales -

Just watched most of my team get fired/downsized on a Mid-Market team. This market is about to be very competitive for talent with layoffs at many major companies being announced. Think it makes more sense to look now rather than to wait until they a…",0,0,2022-06-15,6,layoffs in tech sales just watched most of my team get fireddownsized on a midmarket team this market is about to be very competitive for talent with layoffs at many major companies being announced think it makes more sense to look now rather than to wait until they a…,0.6195,Positive
83,2022-06-28 19:37:34+00:00,wenning67541187,Twitter Web App,United States,"Job loss is a 'reality' of the business cycle, says labor expert. Take these 6 key steps after a layoff . Tech firms are laying off workers and Wall Street may be next. Here are key financial moves to make if you lose your job.",0,0,2022-06-28,6,job loss is a reality of the business cycle says labor expert take these  key steps after a layoff  tech firms are laying off workers and wall street may be next here are key financial moves to make if you lose your job,-0.6124,Negative
84,2022-06-14 16:16:29+00:00,Josh__Seattle,Twitter for iPhone,,Layoffs in the tech sector are just the start.  Builders will be next.,6,0,2022-06-14,6,layoffs in the tech sector are just the start  builders will be next,0.0,Neutral
85,2022-06-03 20:34:35+00:00,itsmaregine,Twitter for iPhone,PDX / HNL,I’m seeing all of these tech layoffs but when are police gonna get laid off 😩,12,0,2022-06-03,6,i’m seeing all of these tech layoffs but when are police gonna get laid off 😩,-0.3919,Negative
86,2022-06-03 15:42:09+00:00,CopeSayWhaaa,Twitter for iPhone,"Inglewood, CA","Tech is about to see massive layoffs in the following months.....

Recession is here and she finna come in swinging",2,0,2022-06-03,6,tech is about to see massive layoffs in the following monthsrecession is here and she finna come in swinging,0.0,Neutral
87,2022-06-03 12:39:20+00:00,tychycorn,Twitter for iPhone,,All these tech companies having layoffs like some new company named “xjuens” or some shit isn’t gonna pop up and raise $10M to produce nothing. We gonna be alright,1,1,2022-06-03,6,all these tech companies having layoffs like some new company named “xjuens” or some shit isn’t gonna pop up and raise  to produce nothing we gonna be alright,-0.0258,Neutral
88,2022-06-10 14:56:23+00:00,neutraldoghotel,Twitter Web App,"Fort Worth, TX","if i ever get canned in a mass layoff from my soul sucking tech job where i get free kombucha and cold brew at the office, I want you to know I will go out guns blazing on linkedin.  no thank u, just a list of the people who wronged me and my pictures of my stardew valley farm",2,0,2022-06-10,6,if i ever get canned in a mass layoff from my soul sucking tech job where i get free kombucha and cold brew at the office i want you to know i will go out guns blazing on linkedin  no thank u just a list of the people who wronged me and my pictures of my stardew valley farm,-0.1053,Negative
89,2022-06-15 22:13:15+00:00,LizaElizabethh,Twitter for iPhone,"washington, d.c.",I’m on LinkedIn every single day and each day I’m seeing people affected by layoffs… in tech. 🥺,2,0,2022-06-15,6,i’m on linkedin every single day and each day i’m seeing people affected by layoffs… in tech 🥺,-0.1531,Negative
90,2022-06-02 22:16:26+00:00,Chandni_Raja,Twitter for iPhone,Sweden,Tech layoff needs a reality check! I’ve heard more than a handful of stories about humiliation during mass layoffs this week. All I can say from my years in startup world - little #empathy and #compassion go a long way! #layoff #MentalHealthMatters #HR #HRCommunity #people,0,0,2022-06-02,6,tech layoff needs a reality check i’ve heard more than a handful of stories about humiliation during mass layoffs this week all i can say from my years in startup world  little empathy and compassion go a long way layoff mentalhealthmatters hr hrcommunity people,-0.2415,Negative
91,2022-06-16 16:46:52+00:00,barje2,Twitter for iPhone, Virginia,"From Great Resignation to Forced Resignation: Tech companies are shifting to layoffs after a huge ramp up in hiring.  Get ready for Biden’s crash.  The wall, inflation, gas pricesout of control, crime, food shortages and flailing stock market. Hold onto your seats. 😱",0,0,2022-06-16,6,from great resignation to forced resignation tech companies are shifting to layoffs after a huge ramp up in hiring  get ready for biden’s crash  the wall inflation gas pricesout of control crime food shortages and flailing stock market hold onto your seats 😱,-0.8779,Negative
92,2022-06-03 22:36:53+00:00,nrgVampyre,Twitter for iPhone,,Big tech is bloated. Some layoffs are warranted along with stock price corrections. There’s too many middle managers and product people trying to make their mark and get ahead.,0,0,2022-06-03,6,big tech is bloated some layoffs are warranted along with stock price corrections there’s too many middle managers and product people trying to make their mark and get ahead,0.0,Neutral
93,2022-06-04 01:33:49+00:00,EricONCA,Twitter Web App,"Guelph, ON",ILI5 Why are so many 🇺🇸 tech companies announcing mass layoffs? Wasn't there a labour shortage yesterday?,0,0,2022-06-04,6, why are so many 🇺🇸 tech companies announcing mass layoffs wasnt there a labour shortage yesterday,-0.25,Negative
94,2022-06-27 21:41:18+00:00,legallydiana,Twitter for iPhone,"Berkeley, CA",So many tech companies are doing huge layoffs right now 🫣,0,0,2022-06-27,6,so many tech companies are doing huge layoffs right now 🫣,0.3182,Positive
95,2022-06-28 15:41:38+00:00,GameOverThirty,Twitter for Android,Earth!,"1/ The fact that Coinbase had to announce layoffs of over 1000 people is emblematic of all these tech companies that rely on investors to stay afloat (it's crypto but the problem is the same): Heavy reliance on hiring to show use of funds, instead of organic based growth.",4,0,2022-06-28,6, the fact that coinbase had to announce layoffs of over  people is emblematic of all these tech companies that rely on investors to stay afloat its crypto but the problem is the same heavy reliance on hiring to show use of funds instead of organic based growth,-0.0387,Neutral
96,2022-06-28 18:19:37+00:00,xglobalmarkets,Twitter Web App,Limassol,"Fed's Daly: Mass layoffs in tech are not only related to slowing in the economy; tech is always repositioning itself.
#XGlobalMarkets #Fed",0,0,2022-06-28,6,feds daly mass layoffs in tech are not only related to slowing in the economy tech is always repositioning itselfxglobalmarkets fed,0.0,Neutral
97,2022-06-23 14:11:08+00:00,ScaleUpCareer,SocialPilot.co,Northern VA/DC Metro,"You will NEVER be short inbound role requests if you have a solid digital presence

The ""tech downturn and layoffs"" dominate the news 

YET ⏩

My feed is ALIVE with open roles in the #SaaS #ScaleUp companies 

What are you doing to get noticed?

#visibilty #influencer",0,0,2022-06-23,6,you will never be short inbound role requests if you have a solid digital presencethe tech downturn and layoffs dominate the news yet ⏩my feed is alive with open roles in the saas scaleup companies what are you doing to get noticedvisibilty influencer,0.4019,Positive
